block_number,miner_reward,fee_recipient_eth_diff,miner,fee_recipient,coinbase_transfers,eth_sent_to_fee_recipient,gas_used,gas_price,effective_priority_fee
15774031,22722901939793459,22722901939793459,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,6232394,3645934762,3645934762
15774035,23550496799666503,23550496799666503,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,2497258,9430542138,9430542138
15774038,100770800759020774,100770800759020774,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,5473237555198098,5473237555198098,23838109,4227298430,4227298430
15774039,30834991714023434,30834991714023434,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,789548425051757,789548425051757,11287490,2731784631,2731784631
15774042,60305540224535216,60305540224535216,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,36615949546112304,36615949546112304,6930808,8701083657,8701083657
15774046,49019535262396631,49019535262396631,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,465667600003422,465667600003422,15035394,3260276070,3260276070
15774051,33095120176610469,33095120176610469,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,5714233534593248,5714233534593248,10407508,3179927430,3179927430
15774053,32059352825393764,32059352825393764,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,917109399990629,917109399990629,12644141,2535510544,2535510544
15774060,30315370478497899,30315370478497899,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,889358151730998,889358151730998,15872076,1909981433,1909981433
15774063,54243868922164262,54243868922164262,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,13007770060519493,13007770060519493,9120801,5947270302,5947270302
15774065,41363284424876622,41363284424876622,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,154852737797284,154852737797284,11561268,3577746353,3577746353
15774066,84511615632803559,84511615632803559,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,13830192703983688,13830192703983688,29095353,2904643075,2904643075
15774068,44131390877343655,44131390877343655,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1424282389567615,1424282389567615,10206882,4323689729,4323689729
15774070,87308854511799082,87308854511799082,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,61338952331649322,61338952331649322,1501780,58136913870,58136913870
15774076,25303195375582797,25303195375582797,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,213699289048571,213699289048571,9607604,2633663437,2633663437
15774077,85707882452484468,85707882452484468,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,9898993,8658242555,8658242555
15774085,44811292649601830,44811292649601830,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,91212106459191,91212106459191,16397983,2732731985,2732731985
15774086,24843150804793445,24843150804793445,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,8358078,2972352113,2972352113
15774090,44220297026101606,44220297026101606,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2717983722246972,2717983722246972,11934661,3705199253,3705199253
15774093,33656702791192330,33656702791192330,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11233590,2996077192,2996077192
15774095,431445523272311482,431445523272311482,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,15871406,27183825004,27183825004
15774097,100370668376051952,100370668376051952,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,4157375562190559,4157375562190559,21665330,4632778193,4632778193
15774099,41509392537952151,41509392537952151,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,13374688,3103578381,3103578381
15774100,38289778490721784,38289778490721784,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,4361632310708800,4361632310708800,12991432,2947310080,2947310080
15774106,70117427203106806,70117427203106806,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,4153607974927312,4153607974927312,28121232,2493398127,2493398127
15774109,76719343900396158,76719343900396158,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,76719343900396158,76719343900396158,293186,261674649882,261674649882
15774113,48784608105792397,48784608105792397,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,16516970,2953605177,2953605177
15774118,42881612434739132,42881612434739132,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2095826784494660,2095826784494660,4444833,9647519363,9647519363
15774120,12218703769519592,12218703769519592,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,3516638,3474541243,3474541243
15774127,45893356589735459,45893356589735459,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1704599696419758,1704599696419758,12915943,3553233131,3553233131
15774134,43153346272971263,43153346272971263,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,15728890,2743572259,2743572259
15774138,156642740496063451,156642740496063451,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,358314100044218,358314100044218,21275218,7362685566,7362685566
15774143,53035225870349516,53035225870349516,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,30429420692935482,30429420692935482,11958757,4434844346,4434844346
15774146,81091034842347676,81091034842347676,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,13270180,6110771281,6110771281
15774149,170108380718124846,170108380718124846,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,4803274906024007,4803274906024007,27680330,6145460719,6145460719
15774150,57732062778071530,57732062778071530,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,3177297,18170181376,18170181376
15774152,89691263391999356,89691263391999356,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,34173971571800000,34173971571800000,17643047,5083660628,5083660628
15774153,48447141580572193,48447141580572193,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,14372174,3370898625,3370898625
15774154,78143683444711025,78143683444711025,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,14981666666666667,14981666666666667,11246499,6948267495,6948267495
15774155,95745326940878257,95745326940878257,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,930551199092694,930551199092694,18319654,5226372012,5226372012
15774159,22848511180324825,22848511180324825,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2048838464270000,2048838464270000,1144242,19968250754,19968250754
15774165,366368101458049000,366368101458049000,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,13569248093274925,13569248093274925,23928356,15311043577,15311043577
15774166,28903012407267790,28903012407267790,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,935120886221612,935120886221612,1966707,14696145591,14696145591
15774168,223249694296611980,223249694296611980,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1308333981370000,1308333981370000,2343743,95253487390,95253487390
15774169,138419321879450143,138419321879450143,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,9701647,14267610631,14267610631
15774180,14914434603853739,14914434603853739,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,5508090327200000,5508090327200000,686077,21738718254,21738718254
15774184,55100611543825706,55100611543825706,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,3380730425249571,3380730425249571,17998464,3061406325,3061406325
15774188,34935524293559583,34935524293559583,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,523497356629007,523497356629007,6100510,5726656344,5726656344
15774189,52069784833429291,52069784833429291,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,638070874045000,638070874045000,8242655,6317113215,6317113215
15774193,46486466658248053,46486466658248053,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,9413166517325075,9413166517325075,12222480,3803357964,3803357964
15774196,110639952299170070,110639952299170070,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,16459577150017211,16459577150017211,10943537,10110072483,10110072483
15774198,42807238281785144,42807238281785144,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,14372769,2978357078,2978357078
15774199,57806874820393551,57806874820393551,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,615245108893107,615245108893107,14325356,4035283648,4035283648
15774201,54412135922023003,54412135922023003,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,3712180767790063,3712180767790063,3451542,15764587515,15764587515
15774202,77429798534876672,77429798534876672,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,26076147179807681,26076147179807681,13889443,5574723085,5574723085
15774210,103549395009936736,103549395009936736,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,463321436186042,463321436186042,17189348,6024044368,6024044368
15774212,24996883181526326,24996883181526326,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,802110218534000,802110218534000,6886660,3629754217,3629754217
15774216,45173540815159914,45173540815159914,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1023227204311917,1023227204311917,9048358,4992457285,4992457285
15774218,97080122263186408,97080122263186408,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,931135156717741,931135156717741,22367866,4340160221,4340160221
15774225,43051085554937901,43051085554937901,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,36074187742283,36074187742283,14149934,3042493735,3042493735
15774226,25211532468120429,25211532468120429,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,865460008507722,865460008507722,8856003,2846829711,2846829711
15774230,67431463601748118,67431463601748118,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,5160565044131894,5160565044131894,19370748,3481097560,3481097560
15774233,19231405285998789,19231405285998789,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,7129406,2697476519,2697476519
15774238,51960717628576721,51960717628576721,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2581697397360972,2581697397360972,2079555,24986459905,24986459905
15774240,220320306918636715,220320306918636715,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,177558525112955253,177558525112955253,15295769,14404003284,14404003284
15774241,74346840177845425,74346840177845425,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,41505528174877952,41505528174877952,7568670,9822972883,9822972883
15774251,45513613744303457,45513613744303457,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,754884305480625,754884305480625,9796057,4646115650,4646115650
15774252,636245601798952608,636245601798952608,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,615664501725140959,615664501725140959,7668580,82967850866,82967850866
15774261,63561847410894904,63561847410894904,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,28109705,2261206491,2261206491
15774265,29728351320907729,29728351320907729,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11634928,2555095426,2555095426
15774269,120687936141928704,120687936141928704,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,568060500030013,568060500030013,29564192,4082233539,4082233539
15774272,32743849849018278,32743849849018278,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,143199936264560,143199936264560,9850232,3324170420,3324170420
15774280,71284777864671655,71284777864671655,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,16038561,4444586884,4444586884
15774286,103253816677861450,103253816677861450,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1315887540927455,1315887540927455,27232361,3791585190,3791585190
15774296,14489888233002298,14489888233002298,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,1245087,11637651210,11637651210
15774301,83301304713382590,83301304713382590,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,5705033805650619,5705033805650619,4514506,18451920257,18451920257
15774304,65640413770253428,65640413770253428,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,18915410,3470208352,3470208352
15774308,23220034496823129,23220034496823129,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,3349345888977676,3349345888977676,6831425,3399003062,3399003062
15774309,28485963518384363,28485963518384363,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,5860624921200000,5860624921200000,7125487,3997756717,3997756717
15774310,28183323003344826,28183323003344826,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,7605594879993977,7605594879993977,6167753,4569463628,4569463628
15774313,15097325382890830,15097325382890830,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,396190234543915,396190234543915,1145770,13176575912,13176575912
15774317,32078464129634427,32078464129634427,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,1020445,31435760016,31435760016
15774320,56668287299549991,56668287299549991,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,17996441,3148860783,3148860783
15774322,63814961812889783,63814961812889783,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,11813016542710646,11813016542710646,13967411,4568846854,4568846854
15774327,24082807233170396,24082807233170396,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,902393941854370,902393941854370,7351113,3276076321,3276076321
15774343,44969719126627438,44969719126627438,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,470105847906585,470105847906585,22478632,2000554087,2000554087
15774346,59008164052005800,59008164052005800,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,3770168063893962,3770168063893962,15448119,3819763691,3819763691
15774348,73500128458573187,73500128458573187,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2647791549956589,2647791549956589,8747638,8402282817,8402282817
15774351,21386920623861764,21386920623861764,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,538171135886129,538171135886129,7726159,2768118106,2768118106
15774354,10608516591865428,10608516591865428,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,317737,33387728189,33387728189
15774356,34046555340723865,34046555340723865,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,2511898,13554115390,13554115390
15774358,175487240351806657,175487240351806657,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,8654028821154221,8654028821154221,18541321,9464656825,9464656825
15774362,28323035824220786,28323035824220786,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,68734574893300,68734574893300,8548172,3313344165,3313344165
15774367,648322478383584905,648322478383584905,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,583844625678588420,583844625678588420,17695348,36638017991,36638017991
15774372,212395776777790781,212395776777790781,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1103384503461081,1103384503461081,22689243,9361078145,9361078145
15774374,51324987716546999,51324987716546999,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,586995573274449,586995573274449,17802235,2883064273,2883064273
15774377,26880285868359778,26880285868359778,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,73642591785556,73642591785556,9591057,2802640612,2802640612
15774384,110604523886266553,110604523886266553,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,687042715389459,687042715389459,12574178,8796163366,8796163366
15774389,25884952076136032,25884952076136032,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,8424864,3072447469,3072447469
15774390,23780735391295441,23780735391295441,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,9042260,2629954833,2629954833
15774395,60889434375572994,60889434375572994,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,14563857,4180859121,4180859121
15774400,147297238592973864,147297238592973864,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,7383579173913982,7383579173913982,24712078,5960536325,5960536325
15774412,269193679082006852,269193679082006852,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,14770621,18224939837,18224939837
15774421,31035746750315555,31035746750315555,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10100896,3072573636,3072573636
15774426,19339045179957075,19339045179957075,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,487698,39653730751,39653730751
15774429,356536399193028986,356536399193028986,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,1043374,341714858902,341714858902
15774432,45410554876646225,45410554876646225,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,7758344,5853124697,5853124697
15774434,216381341898966885,216381341898966885,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,3601493,60081011374,60081011374
15774439,174256311863693195,174256311863693195,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,14233890216661877,14233890216661877,24784512,7030855070,7030855070
15774441,103487915866862232,103487915866862232,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,51587596993825828,51587596993825828,15135657,6837358686,6837358686
15774442,43100872960833137,43100872960833137,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,3437491573052160,3437491573052160,1437585,29981443156,29981443156
15774448,47681163716349298,47681163716349298,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,4400623864105228,4400623864105228,4644210,10266797521,10266797521
15774454,198481445587232476,198481445587232476,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,18317097,10835857100,10835857100
15774458,30983833432123546,30983833432123546,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,4258210582777134,4258210582777134,2348027,13195688734,13195688734
15774469,28651023693110543,28651023693110543,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,131452343644998,131452343644998,16446859,1742036196,1742036196
15774472,82776238160081633,82776238160081633,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,983765802556363,983765802556363,12991571,6371534140,6371534140
15774474,121855267700273866,121855267700273866,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2167868873116300,2167868873116300,4479953,27200121898,27200121898
15774478,41096620966502943,41096620966502943,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,9842421,4175458555,4175458555
15774479,26257628165627162,26257628165627162,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12231855,2146659534,2146659534
